response,feature,importance,feature_base,block
frac_aromatic,tdn_mg_l_10cm_pwchemistry_mean180d,-8.25851027618758e-05,tdn_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
frac_aromatic,temperature_mean90d,-9.68202269542735e-05,temperature_mean90d,climate_flux
frac_lignin,depth_group,0.00479997581801272,depth_group,experimental_structure
frac_lignin,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,0.00123851791097486,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_lignin,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,0.000794310242378744,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_lignin,npoc_mg_l_10cm_pwchemistry_mean180d,0.000700874648036813,npoc_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
frac_lignin,date_num,0.000653475828892495,date_num,calendar_time
frac_lignin,tn_ug_mL_lysimiter_surface_chemistry_mean180d,0.000515325668503612,tn_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_lignin,year,0.000502243725920209,year,calendar_time
frac_lignin,npoc_mg_l_10cm_pwchemistry_last365d,0.000474718501222703,npoc_mg_l_10cm_pwchemistry_last365d,bgc_sparse
frac_lignin,no3_ugN_mL_lysimiter_surface_chemistry_last365d,0.000291254330127134,no3_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_lignin,rootstock_g_m2_20_30_minirhizotron_mean180d,0.000259378042477714,rootstock_g_m2_20_30_minirhizotron_mean180d,bgc_sparse
frac_lignin,tn_ug_mL_lysimiter_surface_chemistry_last365d,0.000246743001020318,tn_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_lignin,vwc_20_30_mean30d,0.000242591440225563,vwc_20_30_mean30d,climate_flux
frac_lignin,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,0.000232130179061373,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
frac_lignin,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,0.000226416261841019,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
frac_lignin,litterfall_mean_g_m2_mean180d,0.000226138400254472,litterfall_mean_g_m2_mean180d,bgc_sparse
frac_lignin,flux_mean90d,0.000213519881126591,flux_mean90d,climate_flux
frac_lignin,treatment,0.000208881594255991,treatment,experimental_structure
frac_lignin,vwc_mean30d,0.000208509699591202,vwc_mean30d,climate_flux
frac_lignin,vwc_mean7d,0.000198545717680964,vwc_mean7d,climate_flux
frac_lignin,rootstock_g_m2_10_20_minirhizotron_last365d,0.000185128899503761,rootstock_g_m2_10_20_minirhizotron_last365d,bgc_sparse
frac_lignin,tdn_mg_l_10cm_pwchemistry_last365d,0.000182791612356654,tdn_mg_l_10cm_pwchemistry_last365d,bgc_sparse
frac_lignin,litterfall_mean_g_m2_last365d,0.000178584017557921,litterfall_mean_g_m2_last365d,bgc_sparse
frac_lignin,vwc_40_50_mean30d,0.000167852202838632,vwc_40_50_mean30d,climate_flux
frac_lignin,flux_mean30d,0.000160423196550201,flux_mean30d,climate_flux
frac_lignin,temp_20_30_mean7d,0.00015847392746204,temp_20_30_mean7d,climate_flux
frac_lignin,npoc_ug_mL_lysimiter_surface_chemistry_last365d,0.000158452687702728,npoc_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_lignin,vwc_40_50_mean7d,0.000158316150169398,vwc_40_50_mean7d,climate_flux
frac_lignin,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,0.000154070142360276,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_lignin,temp_20_30_mean90d,0.00014424738687801,temp_20_30_mean90d,climate_flux
frac_lignin,rootstock_g_m2_0_10_minirhizotron_mean180d,0.000125492041051406,rootstock_g_m2_0_10_minirhizotron_mean180d,bgc_sparse
frac_lignin,temp_20_30_mean30d,0.000123168103596969,temp_20_30_mean30d,climate_flux
frac_lignin,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,0.000123037318383644,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_lignin,po4_ugP_mL_lysimiter_surface_chemistry_last365d,0.000117381719329944,po4_ugP_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_lignin,flux_mean7d,0.000114319910473518,flux_mean7d,climate_flux
frac_lignin,npoc_mg_l_30cm_pwchemistry_last365d,0.000111971258675485,npoc_mg_l_30cm_pwchemistry_last365d,bgc_sparse
frac_lignin,vwc_mean90d,0.000110802456305763,vwc_mean90d,climate_flux
frac_lignin,vwc_40_50_mean90d,0.000110327763424556,vwc_40_50_mean90d,climate_flux
frac_lignin,vwc_20_30_mean90d,0.000107591686279173,vwc_20_30_mean90d,climate_flux
frac_lignin,vwc_sd90d,0.000106468455042042,vwc_sd90d,climate_flux
frac_lignin,tdn_mg_l_30cm_pwchemistry_mean180d,0.000106320925798597,tdn_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
frac_lignin,npoc_mg_l_30cm_pwchemistry_mean180d,9.51650108753783e-05,npoc_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
frac_lignin,temp_40_50_mean30d,8.31735182983393e-05,temp_40_50_mean30d,climate_flux
frac_lignin,rootstock_g_m2_0_10_minirhizotron_last365d,8.28854378469424e-05,rootstock_g_m2_0_10_minirhizotron_last365d,bgc_sparse
frac_lignin,vwc_20_30_mean7d,8.18799163343718e-05,vwc_20_30_mean7d,climate_flux
frac_lignin,rootmortality_g_m2_day_20_30_minirhizotron_last365d,7.88050954708255e-05,rootmortality_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
frac_lignin,rootstock_g_m2_20_30_minirhizotron_last365d,7.7854473440595e-05,rootstock_g_m2_20_30_minirhizotron_last365d,bgc_sparse
frac_lignin,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,6.79017731547731e-05,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
frac_lignin,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,6.71119755364167e-05,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
frac_lignin,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,6.54322307086559e-05,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_lignin,temp_40_50_mean7d,6.47383239886159e-05,temp_40_50_mean7d,climate_flux
frac_lignin,rootstock_g_m2_10_20_minirhizotron_mean180d,6.41795643495036e-05,rootstock_g_m2_10_20_minirhizotron_mean180d,bgc_sparse
frac_lignin,temp_20_30_sd30d,5.33855535318168e-05,temp_20_30_sd30d,climate_flux
frac_lignin,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,5.27014296883774e-05,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_lignin,temp_40_50_mean90d__missing,5.13630648307588e-05,temp_40_50_mean90d,climate_flux
frac_lignin,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d__missing,4.94385039297789e-05,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
frac_lignin,flux_sd90d,4.91972402731424e-05,flux_sd90d,climate_flux
frac_lignin,temperature_mean90d__missing,4.90150399935738e-05,temperature_mean90d,climate_flux
frac_lignin,temperature_mean30d,4.74041149814661e-05,temperature_mean30d,climate_flux
frac_lignin,vwc_20_30_sd30d,4.66201431749007e-05,vwc_20_30_sd30d,climate_flux
frac_lignin,rootstock_g_m2_20_30_minirhizotron_days_since365d,4.4464802011581e-05,rootstock_g_m2_20_30_minirhizotron_days_since365d,bgc_sparse
frac_lignin,no3_ugN_mL_lysimiter_surface_chemistry_mean180d__missing,4.22319908464466e-05,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_lignin,rootstock_g_m2_0_10_minirhizotron_days_since365d__missing,4.111780626719e-05,rootstock_g_m2_0_10_minirhizotron_days_since365d,bgc_sparse
frac_lignin,rootmortality_g_m2_day_20_30_minirhizotron_last365d__missing,3.88159230346166e-05,rootmortality_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
frac_lignin,flux_sd7d,3.81839845338929e-05,flux_sd7d,climate_flux
frac_lignin,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,3.79412171255773e-05,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
frac_lignin,vwc_sd7d,3.6311378560713e-05,vwc_sd7d,climate_flux
frac_lignin,no3_ugN_mL_lysimiter_surface_chemistry_last365d__missing,3.62268625775437e-05,no3_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_lignin,vwc_20_30_sd7d__missing,3.60064463197274e-05,vwc_20_30_sd7d,climate_flux
frac_lignin,vwc_40_50_sd30d,3.47271107351257e-05,vwc_40_50_sd30d,climate_flux
frac_lignin,tdn_mg_l_10cm_pwchemistry_days_since365d,3.14889442066146e-05,tdn_mg_l_10cm_pwchemistry_days_since365d,bgc_sparse
frac_lignin,rootmortality_g_m2_day_10_20_minirhizotron_last365d,3.12116297013265e-05,rootmortality_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
frac_lignin,rootmortality_g_m2_day_10_20_minirhizotron_mean180d__missing,2.87348075678882e-05,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
frac_lignin,vwc_40_50_sd90d__missing,2.8547229848473e-05,vwc_40_50_sd90d,climate_flux
frac_lignin,litterfall_mean_g_m2_days_since365d,2.79462296397739e-05,litterfall_mean_g_m2_days_since365d,bgc_sparse
frac_lignin,vwc_20_30_sd90d,2.78518730405688e-05,vwc_20_30_sd90d,climate_flux
frac_lignin,temperature_mean90d,2.75898486887562e-05,temperature_mean90d,climate_flux
frac_lignin,vwc_20_30_sd90d__missing,2.74355025991404e-05,vwc_20_30_sd90d,climate_flux
frac_lignin,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d,2.68273280546887e-05,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
frac_lignin,temp_40_50_sd7d,2.58585965380553e-05,temp_40_50_sd7d,climate_flux
frac_lignin,flux_mean30d__missing,2.42970597445258e-05,flux_mean30d,climate_flux
frac_lignin,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d__missing,2.34292537355834e-05,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_lignin,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,2.30903374842848e-05,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
frac_lignin,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d__missing,2.2927380436107e-05,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
frac_lignin,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d__missing,2.27752284184735e-05,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_lignin,temperature_sd7d__missing,2.25172743032165e-05,temperature_sd7d,climate_flux
frac_lignin,vwc_40_50_sd7d,2.25157884627862e-05,vwc_40_50_sd7d,climate_flux
frac_lignin,temp_40_50_sd7d__missing,2.23422913875209e-05,temp_40_50_sd7d,climate_flux
frac_lignin,npoc_mg_l_30cm_pwchemistry_days_since365d,2.16626481568285e-05,npoc_mg_l_30cm_pwchemistry_days_since365d,bgc_sparse
frac_lignin,rootstock_g_m2_0_10_minirhizotron_last365d__missing,2.06954031646138e-05,rootstock_g_m2_0_10_minirhizotron_last365d,bgc_sparse
frac_lignin,temp_20_30_sd30d__missing,2.01844034350633e-05,temp_20_30_sd30d,climate_flux
frac_lignin,rootstock_g_m2_0_10_minirhizotron_days_since365d,1.99879155136156e-05,rootstock_g_m2_0_10_minirhizotron_days_since365d,bgc_sparse
frac_lignin,rootstock_g_m2_20_30_minirhizotron_last365d__missing,1.94969527415842e-05,rootstock_g_m2_20_30_minirhizotron_last365d,bgc_sparse
frac_lignin,temp_20_30_sd7d,1.89150664345745e-05,temp_20_30_sd7d,climate_flux
frac_lignin,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d__missing,1.87210611433581e-05,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
frac_lignin,vwc_40_50_sd7d__missing,1.73881165312713e-05,vwc_40_50_sd7d,climate_flux
frac_lignin,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,1.71314326490437e-05,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
frac_lignin,temp_40_50_mean30d__missing,1.61692365276438e-05,temp_40_50_mean30d,climate_flux
frac_lignin,temp_20_30_mean90d__missing,1.49049844784783e-05,temp_20_30_mean90d,climate_flux
frac_lignin,flux_sd30d,1.35865926362304e-05,flux_sd30d,climate_flux
frac_lignin,temp_40_50_sd90d__missing,1.29563049846591e-05,temp_40_50_sd90d,climate_flux
frac_lignin,vwc_sd30d__missing,1.28116242201617e-05,vwc_sd30d,climate_flux
frac_lignin,rootmortality_g_m2_day_0_10_minirhizotron_last365d__missing,1.28031235973531e-05,rootmortality_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
frac_lignin,npoc_mgC_L_plotmean_throughfall_mean180d,1.28006704673602e-05,npoc_mgC_L_plotmean_throughfall_mean180d,bgc_sparse
frac_lignin,po4_ugP_mL_lysimiter_surface_chemistry_last365d__missing,1.17141835469703e-05,po4_ugP_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_lignin,rootstock_g_m2_10_20_minirhizotron_days_since365d__missing,1.16643742997653e-05,rootstock_g_m2_10_20_minirhizotron_days_since365d,bgc_sparse
frac_lignin,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,1.12968496914272e-05,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_lignin,tn_ug_mL_lysimiter_surface_chemistry_mean180d__missing,1.11187486768036e-05,tn_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_lignin,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d__missing,1.08220749999646e-05,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
frac_lignin,temperature_sd30d__missing,1.07759358676944e-05,temperature_sd30d,climate_flux
frac_lignin,flux_mean90d__missing,1.05945343297493e-05,flux_mean90d,climate_flux
frac_lignin,tfvol_ml_plotmean_throughfall_last365d__missing,1.05047737037953e-05,tfvol_ml_plotmean_throughfall_last365d,bgc_sparse
frac_lignin,flux_sd90d__missing,1.03844535962552e-05,flux_sd90d,climate_flux
frac_lignin,temperature_sd90d__missing,1.02912657783922e-05,temperature_sd90d,climate_flux
frac_lignin,rootgrowth_g_m2_day_0_10_minirhizotron_last365d__missing,9.95458530008775e-06,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
frac_lignin,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,9.78268249013481e-06,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
frac_lignin,tfvol_ml_plotmean_throughfall_days_since365d__missing,9.5665393301223e-06,tfvol_ml_plotmean_throughfall_days_since365d,bgc_sparse
frac_lignin,rootstock_g_m2_0_10_minirhizotron_mean180d__missing,8.17201135537449e-06,rootstock_g_m2_0_10_minirhizotron_mean180d,bgc_sparse
frac_lignin,temp_20_30_sd7d__missing,8.15780059835802e-06,temp_20_30_sd7d,climate_flux
frac_lignin,po4_ugP_mL_lysimiter_surface_chemistry_mean180d__missing,7.72834047753745e-06,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_lignin,temp_20_30_mean7d__missing,6.98928036569901e-06,temp_20_30_mean7d,climate_flux
frac_lignin,npoc_mgC_L_plotmean_throughfall_days_since365d__missing,6.71524734595375e-06,npoc_mgC_L_plotmean_throughfall_days_since365d,bgc_sparse
frac_lignin,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d__missing,6.70389286805895e-06,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_lignin,vwc_20_30_mean30d__missing,6.6723603239518e-06,vwc_20_30_mean30d,climate_flux
frac_lignin,rootmortality_g_m2_day_0_10_minirhizotron_mean180d__missing,6.38741624544115e-06,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
frac_lignin,temp_40_50_mean7d__missing,5.9673353513503e-06,temp_40_50_mean7d,climate_flux
frac_lignin,tdn_mgN_L_plotmean_throughfall_days_since365d__missing,5.83358297784797e-06,tdn_mgN_L_plotmean_throughfall_days_since365d,bgc_sparse
frac_lignin,npoc_mgC_L_plotmean_throughfall_last365d__missing,5.51948788200574e-06,npoc_mgC_L_plotmean_throughfall_last365d,bgc_sparse
frac_lignin,vwc_mean7d__missing,5.19130222118136e-06,vwc_mean7d,climate_flux
frac_lignin,tdn_mgN_L_plotmean_throughfall_mean180d__missing,5.02936849846369e-06,tdn_mgN_L_plotmean_throughfall_mean180d,bgc_sparse
frac_lignin,temp_20_30_mean30d__missing,4.9156533218897e-06,temp_20_30_mean30d,climate_flux
frac_lignin,rootstock_g_m2_10_20_minirhizotron_last365d__missing,4.85628558882323e-06,rootstock_g_m2_10_20_minirhizotron_last365d,bgc_sparse
frac_lignin,tfvol_ml_plotmean_throughfall_days_since365d,4.81924996578043e-06,tfvol_ml_plotmean_throughfall_days_since365d,bgc_sparse
frac_lignin,flux_mean7d__missing,4.7106609965466e-06,flux_mean7d,climate_flux
frac_lignin,temp_20_30_sd90d,4.09340036757322e-06,temp_20_30_sd90d,climate_flux
frac_lignin,tdn_mg_l_30cm_pwchemistry_days_since365d,3.99460875400326e-06,tdn_mg_l_30cm_pwchemistry_days_since365d,bgc_sparse
frac_lignin,vwc_40_50_sd30d__missing,3.63806755640073e-06,vwc_40_50_sd30d,climate_flux
frac_lignin,tdn_mgN_L_plotmean_throughfall_days_since365d,3.37079306747246e-06,tdn_mgN_L_plotmean_throughfall_days_since365d,bgc_sparse
frac_lignin,flux_sd30d__missing,3.31026916175148e-06,flux_sd30d,climate_flux
frac_lignin,npoc_mgC_L_plotmean_throughfall_mean180d__missing,3.28800277096719e-06,npoc_mgC_L_plotmean_throughfall_mean180d,bgc_sparse
frac_lignin,tfvol_ml_plotmean_throughfall_mean180d,3.15409617894002e-06,tfvol_ml_plotmean_throughfall_mean180d,bgc_sparse
frac_lignin,vwc_sd7d__missing,3.11101156793536e-06,vwc_sd7d,climate_flux
frac_lignin,temp_20_30_sd90d__missing,2.88995852706409e-06,temp_20_30_sd90d,climate_flux
frac_lignin,tfvol_ml_plotmean_throughfall_last365d,2.74219376967855e-06,tfvol_ml_plotmean_throughfall_last365d,bgc_sparse
frac_lignin,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d__missing,2.53019409512989e-06,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
frac_lignin,tfvol_ml_plotmean_throughfall_mean180d__missing,2.18197580554169e-06,tfvol_ml_plotmean_throughfall_mean180d,bgc_sparse
frac_lignin,tdn_mgN_L_plotmean_throughfall_mean180d,2.11338398387229e-06,tdn_mgN_L_plotmean_throughfall_mean180d,bgc_sparse
frac_lignin,temp_40_50_sd30d,1.88626015578675e-06,temp_40_50_sd30d,climate_flux
frac_lignin,rootstock_g_m2_10_20_minirhizotron_mean180d__missing,1.84555248343332e-06,rootstock_g_m2_10_20_minirhizotron_mean180d,bgc_sparse
frac_lignin,temp_40_50_sd30d__missing,1.41177383219371e-06,temp_40_50_sd30d,climate_flux
frac_lignin,flux_sd7d__missing,1.18641621116655e-06,flux_sd7d,climate_flux
frac_lignin,vwc_mean30d__missing,8.12278656967092e-07,vwc_mean30d,climate_flux
frac_lignin,vwc_mean90d__missing,7.76042521624554e-07,vwc_mean90d,climate_flux
frac_lignin,tdn_mgN_L_plotmean_throughfall_last365d__missing,6.83145293259191e-07,tdn_mgN_L_plotmean_throughfall_last365d,bgc_sparse
frac_lignin,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,5.75039654226783e-07,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
frac_lignin,rootstock_g_m2_20_30_minirhizotron_days_since365d__missing,5.23393786334925e-07,rootstock_g_m2_20_30_minirhizotron_days_since365d,bgc_sparse
frac_lignin,rootgrowth_g_m2_day_20_30_minirhizotron_last365d__missing,4.95359284332197e-07,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
frac_lignin,npoc_mg_l_10cm_pwchemistry_mean180d__missing,4.81014472438757e-07,npoc_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
frac_lignin,rootgrowth_g_m2_day_10_20_minirhizotron_last365d__missing,2.64974440506771e-07,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
frac_lignin,npoc_mg_l_30cm_pwchemistry_mean180d__missing,0,npoc_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
frac_lignin,tdn_mg_l_30cm_pwchemistry_mean180d__missing,0,tdn_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
frac_lignin,vwc_40_50_mean90d__missing,-2.11371823998219e-07,vwc_40_50_mean90d,climate_flux
frac_lignin,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,-2.25171284033321e-07,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
frac_lignin,tdn_mgN_L_plotmean_throughfall_last365d,-2.41146675288073e-07,tdn_mgN_L_plotmean_throughfall_last365d,bgc_sparse
frac_lignin,tn_ug_mL_lysimiter_surface_chemistry_last365d__missing,-3.43910818272786e-07,tn_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_lignin,vwc_20_30_mean7d__missing,-4.27709753107353e-07,vwc_20_30_mean7d,climate_flux
frac_lignin,npoc_mgC_L_plotmean_throughfall_last365d,-6.67435134269478e-07,npoc_mgC_L_plotmean_throughfall_last365d,bgc_sparse
frac_lignin,npoc_ug_mL_lysimiter_surface_chemistry_last365d__missing,-9.24063517486973e-07,npoc_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_lignin,npoc_mgC_L_plotmean_throughfall_days_since365d,-1.36507728343349e-06,npoc_mgC_L_plotmean_throughfall_days_since365d,bgc_sparse
frac_lignin,rootmortality_g_m2_day_10_20_minirhizotron_last365d__missing,-1.42156286663275e-06,rootmortality_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
frac_lignin,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d__missing,-1.51008656784035e-06,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
frac_lignin,tdn_mg_l_10cm_pwchemistry_mean180d__missing,-1.60925986931715e-06,tdn_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
frac_lignin,rootstock_g_m2_20_30_minirhizotron_mean180d__missing,-2.50669975446693e-06,rootstock_g_m2_20_30_minirhizotron_mean180d,bgc_sparse
frac_lignin,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,-3.05615050688113e-06,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_lignin,nh4_ugN_mL_lysimiter_surface_chemistry_last365d__missing,-3.15534186720323e-06,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_lignin,vwc_sd90d__missing,-4.06630004143027e-06,vwc_sd90d,climate_flux
frac_lignin,vwc_20_30_mean90d__missing,-4.55538197487471e-06,vwc_20_30_mean90d,climate_flux
frac_lignin,doy_cos,-4.9700407874973e-06,doy_cos,calendar_time
frac_lignin,vwc_20_30_sd30d__missing,-5.41324093122175e-06,vwc_20_30_sd30d,climate_flux
frac_lignin,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,-5.75904592187748e-06,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
frac_lignin,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d__missing,-6.13282842098428e-06,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
